gpu_name,kernel_name,device,dtype,M,N,K,split_k_slices,swizzle,tb_m,tb_n,tb_k,iterations,warmup,status,error,latency_us,task_count,swizzle_log_tile,grid_m,grid_n,grid_k
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,2048,1,Identity,128,128,32,10,2,ok,,56.832,32,0,8,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,2048,1,Identity2,128,128,32,10,2,ok,,56.6272,32,1,8,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,2048,1,Identity4,128,128,32,10,2,ok,,56.7296,32,2,8,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,2048,2,Identity,128,128,32,10,2,ok,,36.3456,64,0,8,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,2048,2,Identity2,128,128,32,10,2,ok,,36.4544,64,1,8,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,2048,2,Identity4,128,128,32,10,2,ok,,36.352,64,2,8,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,3072,1,Identity,128,128,32,10,2,ok,,82.8416,32,0,8,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,3072,1,Identity2,128,128,32,10,2,ok,,82.7392,32,1,8,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,3072,1,Identity4,128,128,32,10,2,ok,,82.7392,32,2,8,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,3072,2,Identity,128,128,32,10,2,ok,,49.4592,64,0,8,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,3072,2,Identity2,128,128,32,10,2,ok,,49.5616,64,1,8,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,3072,2,Identity4,128,128,32,10,2,ok,,49.5616,64,2,8,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,4096,1,Identity,128,128,32,10,2,ok,,108.96,32,0,8,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,4096,1,Identity2,128,128,32,10,2,ok,,108.954,32,1,8,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,4096,1,Identity4,128,128,32,10,2,ok,,108.954,32,2,8,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,4096,2,Identity,128,128,32,10,2,ok,,62.7712,64,0,8,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,4096,2,Identity2,128,128,32,10,2,ok,,62.5664,64,1,8,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,512,4096,2,Identity4,128,128,32,10,2,ok,,62.8736,64,2,8,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,2048,1,Identity,128,128,32,10,2,ok,,56.5248,64,0,8,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,2048,1,Identity2,128,128,32,10,2,ok,,56.6272,64,1,8,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,2048,1,Identity4,128,128,32,10,2,ok,,56.6272,64,2,8,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,2048,2,Identity,128,128,32,10,2,ok,,42.1888,128,0,8,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,2048,2,Identity2,128,128,32,10,2,ok,,42.1888,128,1,8,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,2048,2,Identity4,128,128,32,10,2,ok,,42.3936,128,2,8,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,3072,1,Identity,128,128,32,10,2,ok,,82.7392,64,0,8,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,3072,1,Identity2,128,128,32,10,2,ok,,82.7392,64,1,8,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,3072,1,Identity4,128,128,32,10,2,ok,,82.9408,64,2,8,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,3072,2,Identity,128,128,32,10,2,ok,,55.296,128,0,8,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,3072,2,Identity2,128,128,32,10,2,ok,,55.7056,128,1,8,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,3072,2,Identity4,128,128,32,10,2,ok,,55.6992,128,2,8,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,4096,1,Identity,128,128,32,10,2,ok,,108.954,64,0,8,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,4096,1,Identity2,128,128,32,10,2,ok,,109.056,64,1,8,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,4096,1,Identity4,128,128,32,10,2,ok,,109.158,64,2,8,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,4096,2,Identity,128,128,32,10,2,ok,,68.5056,128,0,8,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,4096,2,Identity2,128,128,32,10,2,ok,,68.608,128,1,8,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,1024,4096,2,Identity4,128,128,32,10,2,ok,,68.608,128,2,8,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,2048,1,Identity,128,128,32,10,2,ok,,57.7472,128,0,8,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,2048,1,Identity2,128,128,32,10,2,ok,,58.0608,128,1,8,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,2048,1,Identity4,128,128,32,10,2,ok,,57.9584,128,2,8,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,2048,2,Identity,128,128,32,10,2,ok,,79.0528,256,0,8,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,2048,2,Identity2,128,128,32,10,2,ok,,79.5648,256,1,8,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,2048,2,Identity4,128,128,32,10,2,ok,,79.1552,256,2,8,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,3072,1,Identity,128,128,32,10,2,ok,,83.968,128,0,8,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,3072,1,Identity2,128,128,32,10,2,ok,,83.968,128,1,8,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,3072,1,Identity4,128,128,32,10,2,ok,,84.0704,128,2,8,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,3072,2,Identity,128,128,32,10,2,ok,,105.267,256,0,8,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,3072,2,Identity2,128,128,32,10,2,ok,,105.37,256,1,8,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,3072,2,Identity4,128,128,32,10,2,ok,,106.086,256,2,8,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,4096,1,Identity,128,128,32,10,2,ok,,110.387,128,0,8,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,4096,1,Identity2,128,128,32,10,2,ok,,110.387,128,1,8,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,4096,1,Identity4,128,128,32,10,2,ok,,110.592,128,2,8,16,1
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,4096,2,Identity,128,128,32,10,2,ok,,131.891,256,0,8,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,4096,2,Identity2,128,128,32,10,2,ok,,131.686,256,1,8,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,1024,2048,4096,2,Identity4,128,128,32,10,2,ok,,131.994,256,2,8,16,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,2048,1,Identity,128,128,32,10,2,ok,,56.6272,64,0,16,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,2048,1,Identity2,128,128,32,10,2,ok,,56.4224,64,1,16,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,2048,1,Identity4,128,128,32,10,2,ok,,56.6272,64,2,16,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,2048,2,Identity,128,128,32,10,2,ok,,42.2912,128,0,16,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,2048,2,Identity2,128,128,32,10,2,ok,,42.192,128,1,16,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,2048,2,Identity4,128,128,32,10,2,ok,,42.7008,128,2,16,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,3072,1,Identity,128,128,32,10,2,ok,,82.8416,64,0,16,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,3072,1,Identity2,128,128,32,10,2,ok,,82.944,64,1,16,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,3072,1,Identity4,128,128,32,10,2,ok,,82.7392,64,2,16,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,3072,2,Identity,128,128,32,10,2,ok,,55.5008,128,0,16,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,3072,2,Identity2,128,128,32,10,2,ok,,55.7056,128,1,16,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,3072,2,Identity4,128,128,32,10,2,ok,,55.7056,128,2,16,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,4096,1,Identity,128,128,32,10,2,ok,,109.363,64,0,16,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,4096,1,Identity2,128,128,32,10,2,ok,,108.954,64,1,16,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,4096,1,Identity4,128,128,32,10,2,ok,,109.565,64,2,16,4,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,4096,2,Identity,128,128,32,10,2,ok,,68.8128,128,0,16,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,4096,2,Identity2,128,128,32,10,2,ok,,69.0176,128,1,16,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,512,4096,2,Identity4,128,128,32,10,2,ok,,69.12,128,2,16,4,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,2048,1,Identity,128,128,32,10,2,ok,,57.8528,128,0,16,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,2048,1,Identity2,128,128,32,10,2,ok,,57.6512,128,1,16,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,2048,1,Identity4,128,128,32,10,2,ok,,57.9584,128,2,16,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,2048,2,Identity,128,128,32,10,2,ok,,79.0528,256,0,16,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,2048,2,Identity2,128,128,32,10,2,ok,,79.36,256,1,16,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,2048,2,Identity4,128,128,32,10,2,ok,,79.1552,256,2,16,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,3072,1,Identity,128,128,32,10,2,ok,,83.7632,128,0,16,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,3072,1,Identity2,128,128,32,10,2,ok,,84.1728,128,1,16,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,3072,1,Identity4,128,128,32,10,2,ok,,84.3776,128,2,16,8,1
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,3072,2,Identity,128,128,32,10,2,ok,,105.574,256,0,16,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,3072,2,Identity2,128,128,32,10,2,ok,,105.574,256,1,16,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,3072,2,Identity4,128,128,32,10,2,ok,,105.37,256,2,16,8,2
RTX 4090,cutlass_tensorop_gemm,0,f16,2048,1024,4096,1,Identity,128,128,32,10,2,ok,,110.49,128,0,16,8,1
