M,N,K,dtype,device,gpu_name,latency_us,kernel_name
320,223,14596,f16,4,NVIDIA GeForce RTX 4090,23.3104,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x128_64x3_nn_align2>(T1::Params)
320,224,45,f16,4,NVIDIA GeForce RTX 4090,8.6848,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
320,224,48,f16,4,NVIDIA GeForce RTX 4090,5.9024,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,224,81,f16,4,NVIDIA GeForce RTX 4090,6.9616,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
320,224,91,f16,4,NVIDIA GeForce RTX 4090,6.0528,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
320,224,96,f16,4,NVIDIA GeForce RTX 4090,5.752,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,224,181,f16,4,NVIDIA GeForce RTX 4090,5.8736,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align1>(T1::Params)
320,224,203,f16,4,NVIDIA GeForce RTX 4090,6.1296,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align1>(T1::Params)
320,224,224,f16,4,NVIDIA GeForce RTX 4090,5.9376,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,224,228,f16,4,NVIDIA GeForce RTX 4090,5.976,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,224,256,f16,4,NVIDIA GeForce RTX 4090,5.6272,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,224,323,f16,4,NVIDIA GeForce RTX 4090,5.7824,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align1>(T1::Params)
320,224,362,f16,4,NVIDIA GeForce RTX 4090,6.776,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,224,406,f16,4,NVIDIA GeForce RTX 4090,5.776,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,224,912,f16,4,NVIDIA GeForce RTX 4090,6.448,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,224,2299,f16,4,NVIDIA GeForce RTX 4090,12.5616,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x128_nn_align1>(T1::Params)
320,224,8192,f16,4,NVIDIA GeForce RTX 4090,15.2864,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,224,13004,f16,4,NVIDIA GeForce RTX 4090,21.4096,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x128_64x3_nn_align2>(T1::Params)
320,256,40,f16,4,NVIDIA GeForce RTX 4090,5.9328,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,256,80,f16,4,NVIDIA GeForce RTX 4090,5.6656,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,256,144,f16,4,NVIDIA GeForce RTX 4090,5.8496,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,256,161,f16,4,NVIDIA GeForce RTX 4090,5.6048,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align1>(T1::Params)
320,256,192,f16,4,NVIDIA GeForce RTX 4090,5.664,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,256,320,f16,4,NVIDIA GeForce RTX 4090,6.1472,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,256,384,f16,4,NVIDIA GeForce RTX 4090,6.8192,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,256,456,f16,4,NVIDIA GeForce RTX 4090,6.1312,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,256,768,f16,4,NVIDIA GeForce RTX 4090,5.8736,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,256,813,f16,4,NVIDIA GeForce RTX 4090,8.5536,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
320,256,2048,f16,4,NVIDIA GeForce RTX 4090,8.624,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,256,2580,f16,4,NVIDIA GeForce RTX 4090,10.2624,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x128_64x3_nn_align2>(T1::Params)
320,256,3072,f16,4,NVIDIA GeForce RTX 4090,9.4112,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,256,9195,f16,4,NVIDIA GeForce RTX 4090,27.0528,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x128_nn_align1>(T1::Params)
320,294,32,f16,4,NVIDIA GeForce RTX 4090,5.8816,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,294,48,f16,4,NVIDIA GeForce RTX 4090,5.5536,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,294,51,f16,4,NVIDIA GeForce RTX 4090,8.7168,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
320,294,91,f16,4,NVIDIA GeForce RTX 4090,5.6864,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,294,102,f16,4,NVIDIA GeForce RTX 4090,5.8304,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,294,228,f16,4,NVIDIA GeForce RTX 4090,6.168,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,294,287,f16,4,NVIDIA GeForce RTX 4090,7.4352,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align1>(T1::Params)
320,294,512,f16,4,NVIDIA GeForce RTX 4090,5.8064,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,294,575,f16,4,NVIDIA GeForce RTX 4090,9.9424,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
320,294,724,f16,4,NVIDIA GeForce RTX 4090,8.7904,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,294,912,f16,4,NVIDIA GeForce RTX 4090,8.056,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,294,1024,f16,4,NVIDIA GeForce RTX 4090,7.7248,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,294,1448,f16,4,NVIDIA GeForce RTX 4090,8.4288,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,294,1625,f16,4,NVIDIA GeForce RTX 4090,11.8784,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,294,2896,f16,4,NVIDIA GeForce RTX 4090,11.6576,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,294,3649,f16,4,NVIDIA GeForce RTX 4090,17.6704,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,294,5161,f16,4,NVIDIA GeForce RTX 4090,22.016,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,294,8192,f16,4,NVIDIA GeForce RTX 4090,17.2336,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,320,45,f16,4,NVIDIA GeForce RTX 4090,8.368,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
320,320,81,f16,4,NVIDIA GeForce RTX 4090,5.7152,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,320,96,f16,4,NVIDIA GeForce RTX 4090,5.656,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,320,181,f16,4,NVIDIA GeForce RTX 4090,8.9728,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
320,320,192,f16,4,NVIDIA GeForce RTX 4090,5.7696,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,320,203,f16,4,NVIDIA GeForce RTX 4090,5.9968,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align1>(T1::Params)
320,320,224,f16,4,NVIDIA GeForce RTX 4090,5.5568,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,320,256,f16,4,NVIDIA GeForce RTX 4090,5.536,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,320,320,f16,4,NVIDIA GeForce RTX 4090,5.8192,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,320,323,f16,4,NVIDIA GeForce RTX 4090,7.6272,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align1>(T1::Params)
320,320,362,f16,4,NVIDIA GeForce RTX 4090,6.0576,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,320,384,f16,4,NVIDIA GeForce RTX 4090,7.3744,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,320,406,f16,4,NVIDIA GeForce RTX 4090,6.632,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,320,768,f16,4,NVIDIA GeForce RTX 4090,7.2112,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,320,2299,f16,4,NVIDIA GeForce RTX 4090,14.3824,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,320,4598,f16,4,NVIDIA GeForce RTX 4090,13.7872,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
320,320,5793,f16,4,NVIDIA GeForce RTX 4090,23.3056,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,320,9195,f16,4,NVIDIA GeForce RTX 4090,32.536,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,338,33,f16,4,NVIDIA GeForce RTX 4090,8.3344,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
320,338,51,f16,4,NVIDIA GeForce RTX 4090,5.4608,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,338,57,f16,4,NVIDIA GeForce RTX 4090,5.6624,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,338,64,f16,4,NVIDIA GeForce RTX 4090,5.5376,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,338,112,f16,4,NVIDIA GeForce RTX 4090,5.7584,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,338,128,f16,4,NVIDIA GeForce RTX 4090,5.7456,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,338,512,f16,4,NVIDIA GeForce RTX 4090,5.9792,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,338,1290,f16,4,NVIDIA GeForce RTX 4090,9.0624,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x128_64x3_nn_align2>(T1::Params)
320,338,1825,f16,4,NVIDIA GeForce RTX 4090,13.576,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x128_nn_align1>(T1::Params)
320,338,5161,f16,4,NVIDIA GeForce RTX 4090,23.9344,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x128_nn_align1>(T1::Params)
320,338,10321,f16,4,NVIDIA GeForce RTX 4090,38.8464,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x128_nn_align1>(T1::Params)
320,338,14596,f16,4,NVIDIA GeForce RTX 4090,30.6704,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x128_64x3_nn_align2>(T1::Params)
320,384,32,f16,4,NVIDIA GeForce RTX 4090,7.568,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,384,48,f16,4,NVIDIA GeForce RTX 4090,5.5072,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
320,384,91,f16,4,NVIDIA GeForce RTX 4090,5.4464,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,384,96,f16,4,NVIDIA GeForce RTX 4090,5.616,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,384,102,f16,4,NVIDIA GeForce RTX 4090,8.0864,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align2>(T1::Params)
320,384,203,f16,4,NVIDIA GeForce RTX 4090,9.1536,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
320,384,228,f16,4,NVIDIA GeForce RTX 4090,5.7392,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align2>(T1::Params)
320,384,256,f16,4,NVIDIA GeForce RTX 4090,7.1712,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,384,287,f16,4,NVIDIA GeForce RTX 4090,7.4752,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align1>(T1::Params)
320,384,323,f16,4,NVIDIA GeForce RTX 4090,7.6528,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align1>(T1::Params)
320,384,406,f16,4,NVIDIA GeForce RTX 4090,6.8464,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,384,575,f16,4,NVIDIA GeForce RTX 4090,9.0896,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
320,384,724,f16,4,NVIDIA GeForce RTX 4090,8.6688,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align2>(T1::Params)
320,384,912,f16,4,NVIDIA GeForce RTX 4090,8.3984,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,384,1024,f16,4,NVIDIA GeForce RTX 4090,8.096,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,384,1448,f16,4,NVIDIA GeForce RTX 4090,8.9984,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,384,1625,f16,4,NVIDIA GeForce RTX 4090,12.7376,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x128_nn_align1>(T1::Params)
320,384,2299,f16,4,NVIDIA GeForce RTX 4090,15.4048,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x128_nn_align1>(T1::Params)
320,384,2896,f16,4,NVIDIA GeForce RTX 4090,12.8176,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,384,3649,f16,4,NVIDIA GeForce RTX 4090,19.576,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x128_nn_align1>(T1::Params)
320,384,4598,f16,4,NVIDIA GeForce RTX 4090,14.3392,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x128_64x3_nn_align2>(T1::Params)
320,384,5793,f16,4,NVIDIA GeForce RTX 4090,24.8608,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x128_nn_align1>(T1::Params)
320,384,6502,f16,4,NVIDIA GeForce RTX 4090,17.656,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x128_64x3_nn_align2>(T1::Params)
320,388,36,f16,4,NVIDIA GeForce RTX 4090,8.4672,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_64x128_64x3_nn_align2>(T1::Params)
320,388,57,f16,4,NVIDIA GeForce RTX 4090,5.608,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,388,72,f16,4,NVIDIA GeForce RTX 4090,5.6224,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,388,114,f16,4,NVIDIA GeForce RTX 4090,5.776,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align2>(T1::Params)
320,388,128,f16,4,NVIDIA GeForce RTX 4090,6.3104,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,388,144,f16,4,NVIDIA GeForce RTX 4090,6.0368,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,388,160,f16,4,NVIDIA GeForce RTX 4090,5.8624,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,388,456,f16,4,NVIDIA GeForce RTX 4090,5.9936,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,388,645,f16,4,NVIDIA GeForce RTX 4090,9.2896,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
320,388,1149,f16,4,NVIDIA GeForce RTX 4090,11.6704,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,388,1536,f16,4,NVIDIA GeForce RTX 4090,9.0384,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,388,1825,f16,4,NVIDIA GeForce RTX 4090,14.3888,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,388,3251,f16,4,NVIDIA GeForce RTX 4090,20.2176,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,388,4096,f16,4,NVIDIA GeForce RTX 4090,14.8736,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,388,10321,f16,4,NVIDIA GeForce RTX 4090,47.528,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,388,14596,f16,4,NVIDIA GeForce RTX 4090,38.568,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
320,446,45,f16,4,NVIDIA GeForce RTX 4090,5.5936,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,446,48,f16,4,NVIDIA GeForce RTX 4090,5.6224,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params)
320,446,81,f16,4,NVIDIA GeForce RTX 4090,5.6144,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,446,91,f16,4,NVIDIA GeForce RTX 4090,9.728,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,446,96,f16,4,NVIDIA GeForce RTX 4090,5.7232,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,446,181,f16,4,NVIDIA GeForce RTX 4090,7.3072,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,446,203,f16,4,NVIDIA GeForce RTX 4090,5.976,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,446,224,f16,4,NVIDIA GeForce RTX 4090,5.7984,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,446,228,f16,4,NVIDIA GeForce RTX 4090,5.7376,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align2>(T1::Params)
320,446,256,f16,4,NVIDIA GeForce RTX 4090,5.5328,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,446,323,f16,4,NVIDIA GeForce RTX 4090,7.7408,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align1>(T1::Params)
320,446,362,f16,4,NVIDIA GeForce RTX 4090,6.1344,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align2>(T1::Params)
320,446,406,f16,4,NVIDIA GeForce RTX 4090,6.2832,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_nn_align2>(T1::Params)
320,446,912,f16,4,NVIDIA GeForce RTX 4090,8.5072,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,446,2299,f16,4,NVIDIA GeForce RTX 4090,16.2144,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,446,8192,f16,4,NVIDIA GeForce RTX 4090,24.384,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_32x6_nn
320,446,13004,f16,4,NVIDIA GeForce RTX 4090,34.7696,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
320,448,40,f16,4,NVIDIA GeForce RTX 4090,5.6592,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,448,80,f16,4,NVIDIA GeForce RTX 4090,5.5696,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,448,144,f16,4,NVIDIA GeForce RTX 4090,5.9088,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,448,161,f16,4,NVIDIA GeForce RTX 4090,10.0416,void cutlass::Kernel2<cutlass_75_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align1>(T1::Params)
320,448,192,f16,4,NVIDIA GeForce RTX 4090,6.5488,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,448,320,f16,4,NVIDIA GeForce RTX 4090,6.9312,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,448,384,f16,4,NVIDIA GeForce RTX 4090,5.6848,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,448,456,f16,4,NVIDIA GeForce RTX 4090,7.2464,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x2_nn_align8>(T1::Params)
320,448,768,f16,4,NVIDIA GeForce RTX 4090,7.4432,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_nn_align8>(T1::Params)
320,448,813,f16,4,NVIDIA GeForce RTX 4090,10.2512,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
320,448,2048,f16,4,NVIDIA GeForce RTX 4090,10.5056,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,448,2580,f16,4,NVIDIA GeForce RTX 4090,12.4416,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_f16_128x64_64x3_nn_align2>(T1::Params)
320,448,3072,f16,4,NVIDIA GeForce RTX 4090,13.4768,ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_nn
320,448,9195,f16,4,NVIDIA GeForce RTX 4090,42.504,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_128x64_nn_align1>(T1::Params)
320,512,33,f16,4,NVIDIA GeForce RTX 4090,9.816,void cutlass::Kernel2<cutlass_75_tensorop_f16_s1688gemm_f16_64x64_nn_align1>(T1::Params)
